Understanding Software,https://pan.baidu.com/s/1sb9kUp7vGAV2XwLE536ENQ,,,,,,,,
,,,,,,,,,
Domain-Driven Design,https://pan.baidu.com/s/1hrZ6KUK,,,,,,,,
,,,,,,,,,
Domain-Driven Design in PHP,https://pan.baidu.com/s/1RvpUpmBa1tBmv8NKRAGDtA,,,,,,,,
,,,,,,,,,
Domain-Driven Design Distilled,https://pan.baidu.com/s/1i-SNcsP1jirXjW-1D0eA5A,,,,,,,,
,,,,,,,,,
"Python Algorithms, 2nd Edition",https://pan.baidu.com/s/1mhNTrdA,,,,,,,,
,,,,,,,,,
Implementing Domain-Driven Design,https://pan.baidu.com/s/1o7CZQzC,,,,,,,,
,,,,,,,,,
"PHP & MySQL: Novice to Ninja, 6th Edition",https://pan.baidu.com/s/1i5RDwrj,,,,,,,,
,,,,,,,,,
"Core Java Volume II Advanced Features, 10th Edition",https://pan.baidu.com/s/1jFffvBqWuy6autLlpDC0gQ,,,,,,,,
,,,,,,,,,
Ransomware,https://pan.baidu.com/s/1qXXnRvm,,,,,,,,
,,,,,,,,,
Programming Rust,https://pan.baidu.com/s/1jIvNwNG,,,,,,,,
,,,,,,,,,
"Learning Python Design Patterns, 2nd Edition",https://pan.baidu.com/s/1mh7DxDu,,,,,,,,
,,,,,,,,,
Database Reliability Engineering,https://pan.baidu.com/s/1fqDTEm_bwAzhLekNNUCgQQ,,,,,,,,
,,,,,,,,,
Think Data Structures,https://pan.baidu.com/s/1KgiwDuZfR77WHd4eKk-huw,,,,,,,,
,,,,,,,,,
The SEO Battlefield,https://pan.baidu.com/s/1YpMDl1hkB8tg7iIHZ4y4Ag,,,,,,,,
,,,,,,,,,
"PostgreSQL: Up and Running, 3rd Edition",https://pan.baidu.com/s/1PUZd6qSwEX_teiPLMvd_TA,,,,,,,,
,,,,,,,,,
"Network Security Through Data Analysis, 2nd Edition",https://pan.baidu.com/s/1WsaoBzqWc9xZu7aKXm21Lg,,,,,,,,
,,,,,,,,,
Functional Programming in Java,https://pan.baidu.com/s/1qYNuhqc,,,,,,,,
,,,,,,,,,
Learn Java the Easy Way,https://pan.baidu.com/s/1j4gE6x-l7toAA8dJ2Yg8zQ,,,,,,,,
,,,,,,,,,
Systems Performance: Enterprise and the Cloud,https://pan.baidu.com/s/1qYmMilA,,,,,,,,
,,,,,,,,,
Mastering Python for Finance,https://pan.baidu.com/s/1gf2DFub,,,,,,,,
,,,,,,,,,
"Android Programming: The Big Nerd Ranch Guide, 3rd Edition",https://pan.baidu.com/s/1qVhLqSDqhYf5_3HdAttd4A,,,,,,,,
,,,,,,,,,
"CSS: The Definitive Guide, 4th Edition",https://pan.baidu.com/s/1bpsCmbP,,,,,,,,
,,,,,,,,,
iOS 11 Programming Fundamentals with Swift,https://pan.baidu.com/s/1l2K9cJpsy9iEdn9T3sSWbg,,,,,,,,
,,,,,,,,,
"Scala for the Impatient, 2nd Edition",https://pan.baidu.com/s/1dESju3B,,,,,,,,
,,,,,,,,,
Java 9 High Performance,https://pan.baidu.com/s/1i4QFqh3,,,,,,,,
,,,,,,,,,
C# 7.0 in a Nutshell,https://pan.baidu.com/s/1nvqWuKx,,,,,,,,
,,,,,,,,,
"Core Java SE 9 for the Impatient, 2nd Edition",https://pan.baidu.com/s/1eR42CD0,,,,,,,,
,,,,,,,,,
"Interactive Data Visualization for the Web, 2nd Edition",https://pan.baidu.com/s/1pKGw0zx,,,,,,,,
,,,,,,,,,
Product Leadership,https://pan.baidu.com/s/1miQOWYW,,,,,,,,
,,,,,,,,,
Using SVG with CSS3 and HTML5,https://pan.baidu.com/s/1i5CcaYp,,,,,,,,
,,,,,,,,,
PHP 7 Data Structures and Algorithms,https://pan.baidu.com/s/1dEUQ91n,,,,,,,,
,,,,,,,,,
"Mastering Metasploit, 2nd Edition",https://pan.baidu.com/s/1c2k3rDQ,,,,,,,,
,,,,,,,,,
Learn More Python 3 the Hard Way,https://pan.baidu.com/s/1nvR2EEX,,,,,,,,
,,,,,,,,,
Kafka: The Definitive Guide,https://pan.baidu.com/s/1kVrFivH,,,,,,,,
,,,,,,,,,
"bash Cookbook, 2nd Edition",https://pan.baidu.com/s/1geYlay3,,,,,,,,
,,,,,,,,,
Learning FPGAs,https://pan.baidu.com/s/1eSxnU2e,,,,,,,,
,,,,,,,,,
Modern Java Recipes,https://pan.baidu.com/s/1hsKk16W,,,,,,,,
,,,,,,,,,
Agile Application Security,https://pan.baidu.com/s/1sliEoih,,,,,,,,
,,,,,,,,,
Data Science with Java,https://pan.baidu.com/s/1fr3nClYV94K_MIhGEWuprA,,,,,,,,
,,,,,,,,,
"Hacking Electronics, 2nd Edition",https://pan.baidu.com/s/1jHJjVca,,,,,,,,
,,,,,,,,,
Kubernetes Cookbook,https://pan.baidu.com/s/1c1DWwRA,,,,,,,,
,,,,,,,,,
Practical Statistics for Data Scientists,https://pan.baidu.com/s/1i4M9M8d,,,,,,,,
,,,,,,,,,
Head First Agile,https://pan.baidu.com/s/18q5azaH1ZefT4zGTOcqEQg,,,,,,,,
,,,,,,,,,
Principles of Data Wrangling,https://pan.baidu.com/s/1bpuBU8J,,,,,,,,
,,,,,,,,,
C# 7.0 Pocket Reference,https://pan.baidu.com/s/1kVSl667,,,,,,,,
,,,,,,,,,
"Mobile App Development with Ionic, Revised Edition",https://pan.baidu.com/s/1nvurvG9,,,,,,,,
,,,,,,,,,
Concurrency in Go,https://pan.baidu.com/s/1pLDQqfD,,,,,,,,
,,,,,,,,,
Designing for Wearables,https://pan.baidu.com/s/1dGxHY8p,,,,,,,,
,,,,,,,,,
Tragic Design,https://pan.baidu.com/s/1OCrsdJ7MJYq0Ii-ccfQjPw,,,,,,,,
,,,,,,,,,
Designing Bots,https://pan.baidu.com/s/1KhKEpoZYIaq0anteZOm4Ug,,,,,,,,
,,,,,,,,,
"Python for Data Analysis, 2nd Edition",https://pan.baidu.com/s/1qXAkyTm,,,,,,,,
,,,,,,,,,
Programming with MicroPython,https://pan.baidu.com/s/1gfb7ibp,,,,,,,,
,,,,,,,,,
"Introducing Elixir, 2nd Edition",https://pan.baidu.com/s/1Brv68k2FA9Udwk52Yea1nw,,,,,,,,
,,,,,,,,,
"Introducing Erlang, 2nd Edition",https://pan.baidu.com/s/1slFOk3r,,,,,,,,
,,,,,,,,,
Learning TensorFlow,https://pan.baidu.com/s/1NPfxfRuSzHqCc61S89Lz1Q,,,,,,,,
,,,,,,,,,
Learning HTTP/2,https://pan.baidu.com/s/1pKIZLUj,,,,,,,,
,,,,,,,,,
Flexbox in CSS,https://pan.baidu.com/s/1hsMmd7Y,,,,,,,,
,,,,,,,,,
Java 9 Regular Expressions,https://pan.baidu.com/s/1dFphCT7,,,,,,,,
,,,,,,,,,
Bootstrap 4 Cookbook,https://pan.baidu.com/s/1qXGpqfa,,,,,,,,
,,,,,,,,,
"Advanced Penetration Testing for Highly-Secured Environments, 2nd Edition",https://pan.baidu.com/s/1qY0q0c0,,,,,,,,
,,,,,,,,,
"Python for Finance, 2nd Edition",https://pan.baidu.com/s/1pLJpwxl,,,,,,,,
,,,,,,,,,
"Mastering Embedded Linux Programming, 2nd Edition",https://pan.baidu.com/s/1dFGlWlj,,,,,,,,
,,,,,,,,,
Clean Architecture,https://pan.baidu.com/s/1hsW8tfQ,,,,,,,,
,,,,,,,,,
JavaScript: Optimizing Native JavaScript,https://pan.baidu.com/s/1o775KQe,,,,,,,,
,,,,,,,,,
"Mastering Kali Linux for Advanced Penetration Testing, 2nd Edition",https://pan.baidu.com/s/1boONipD,,,,,,,,
,,,,,,,,,
Machine Learning Algorithms,https://pan.baidu.com/s/1ov3zTa2wnGp83YOZVty-yw,,,,,,,,
,,,,,,,,,
"Head First Android Development, 2nd Edition",https://pan.baidu.com/s/1pLZa4Kr,,,,,,,,
,,,,,,,,,
Identity and Data Security for Web Development,https://pan.baidu.com/s/1b46mHS,,,,,,,,
,,,,,,,,,
SVG Animations,https://pan.baidu.com/s/1slyTkRV,,,,,,,,
,,,,,,,,,
Mobile Game Development with Unity,https://pan.baidu.com/s/1qXXkzeO,,,,,,,,
,,,,,,,,,
"Java 9 Concurrency Cookbook, 2nd Edition",https://pan.baidu.com/s/1dFISSX7,,,,,,,,
,,,,,,,,,
TensorFlow Machine Learning Cookbook,https://pan.baidu.com/s/1hrHl6ks,,,,,,,,
,,,,,,,,,
Incident Management for Operations,https://pan.baidu.com/s/1jIMg45o,,,,,,,,
,,,,,,,,,
Thoughtful Machine Learning with Python,https://pan.baidu.com/s/1nuO1Jcd,,,,,,,,
,,,,,,,,,
"Cassandra: The Definitive Guide, 2nd Edition",https://pan.baidu.com/s/1dENvVYp,,,,,,,,
,,,,,,,,,
Learning Puppet 4,https://pan.baidu.com/s/1i5h6XOp,,,,,,,,
,,,,,,,,,
Elegant SciPy,https://pan.baidu.com/s/1rBYlPNfnYTerRzy0wU30yg,,,,,,,,
,,,,,,,,,
Cloud Native Java,http://pan.baidu.com/s/1eSIkkLG,,,,,,,,
,,,,,,,,,
The Internet of Risky Things,http://pan.baidu.com/s/1micFQyO,,,,,,,,
,,,,,,,,,
"Test-Driven Development with Python, 2nd Edition",http://pan.baidu.com/s/1gfQpyt9,,,,,,,,
,,,,,,,,,
Text Mining with R,https://pan.baidu.com/s/1o8iKnKA,,,,,,,,
,,,,,,,,,
Deep Learning,http://pan.baidu.com/s/1gfeRA8N,,,,,,,,
,,,,,,,,,
"Ansible: Up and Running, 2nd Edition",https://pan.baidu.com/s/1hrNWuxQ,,,,,,,,
,,,,,,,,,
"Learning JavaScript Data Structures and Algorithms, 2nd Edition",http://pan.baidu.com/s/1geDhmuv,,,,,,,,
,,,,,,,,,
R Data Structures and Algorithms,http://pan.baidu.com/s/1nvQc2XN,,,,,,,,
,,,,,,,,,
RxJS in Action,http://pan.baidu.com/s/1gfBvqmB,,,,,,,,
,,,,,,,,,
Streaming Data,http://pan.baidu.com/s/1ge8xkD9,,,,,,,,
,,,,,,,,,
CoreOS in Action,http://pan.baidu.com/s/1c1KE8tq,,,,,,,,
,,,,,,,,,
Swift Data Structure and Algorithms,http://pan.baidu.com/s/1bpcruW3,,,,,,,,
,,,,,,,,,
Java 9 Data Structures and Algorithms,https://pan.baidu.com/s/1nv647Yp,,,,,,,,
,,,,,,,,,
Learning Functional Data Structures and Algorithms,http://pan.baidu.com/s/1kVGCGzd,,,,,,,,
,,,,,,,,,
PostgreSQL 9.6 High Performance,http://pan.baidu.com/s/1kVFqNGV,,,,,,,,
,,,,,,,,,
"Practical Packet Analysis, 3rd Edition",http://pan.baidu.com/s/1dFxSAEd,,,,,,,,
,,,,,,,,,
"PostgreSQL Administration Cookbook, 9.5/9.6 Edition",http://pan.baidu.com/s/1cnOPiA,,,,,,,,
,,,,,,,,,
"iOS Animations by Tutorials, 3rd Edition",http://pan.baidu.com/s/1o7IrWmu,,,,,,,,
,,,,,,,,,
"tvOS Apprentice, 2nd Edition",http://pan.baidu.com/s/1hrSD8xQ,,,,,,,,
,,,,,,,,,
"watchOS by Tutorials, 2nd Edition",http://pan.baidu.com/s/1dERxFQp,,,,,,,,
,,,,,,,,,
"Core Data by Tutorials, 3rd Edition: iOS 10 and Swift 3 Edition",http://pan.baidu.com/s/1mivB7lu,,,,,,,,
,,,,,,,,,
Unity Games by Tutorials,http://pan.baidu.com/s/1qYjXTfQ,,,,,,,,
,,,,,,,,,
3D Apple Games by Tutorials,http://pan.baidu.com/s/1nuXSCBJ,,,,,,,,
,,,,,,,,,
"Getting Started with Kubernetes, 2nd Edition",http://pan.baidu.com/s/1mhNfsM0,,,,,,,,
,,,,,,,,,
2D Apple Games by Tutorials,http://pan.baidu.com/s/1hr8uziO,,,,,,,,
,,,,,,,,,
Defensive Security Handbook,http://pan.baidu.com/s/1hr4rRYs,,,,,,,,
,,,,,,,,,
Algorithms to Live By: The Computer Science of Human Decisions,http://pan.baidu.com/s/1kUZs7xP,,,,,,,,
,,,,,,,,,
Building RESTful Python Web Services,http://pan.baidu.com/s/1i53iE2L,,,,,,,,
,,,,,,,,,
Software Architecture with Python,http://pan.baidu.com/s/1dFGicGp,,,,,,,,
,,,,,,,,,
Mastering Kubernetes,http://pan.baidu.com/s/1c2rh53E,,,,,,,,
,,,,,,,,,
"Python Web Scraping, 2nd Edition",http://pan.baidu.com/s/1dEV0NxJ,,,,,,,,
,,,,,,,,,
"Nmap: Network Exploration and Security Auditing Cookbook, 2nd Edition",http://pan.baidu.com/s/1eR7IlDS,,,,,,,,
,,,,,,,,,
"Advanced Analytics with Spark, 2nd Edition",https://pan.baidu.com/s/1skXio6D,,,,,,,,
,,,,,,,,,
"Python High Performance, 2nd Edition",http://pan.baidu.com/s/1nvA19gt,,,,,,,,
,,,,,,,,,
Agile Data Science 2.0,https://pan.baidu.com/s/1slwQGqx,,,,,,,,
,,,,,,,,,
"Mastering Bitcoin, 2nd Edition",http://pan.baidu.com/s/1c4LyZO,,,,,,,,
,,,,,,,,,
Django By Example,http://pan.baidu.com/s/1pLylnrt,,,,,,,,
,,,,,,,,,
Cloud Foundry: The Definitive Guide,https://pan.baidu.com/s/12fmsJaZgfXWyXa3kNSxzNw,,,,,,,,
,,,,,,,,,
Hands-On Machine Learning with Scikit-Learn and TensorFlow,http://pan.baidu.com/s/1jIC84sQ,,,,,,,,
,,,,,,,,,
High Performance Spark,https://pan.baidu.com/s/1o78k7hw,,,,,,,,
,,,,,,,,,
Learning React,https://pan.baidu.com/s/1eRT1aTG,,,,,,,,
,,,,,,,,,
Working with Static Sites,http://pan.baidu.com/s/1eSxQKOq,,,,,,,,
,,,,,,,,,
Spring Microservices,http://pan.baidu.com/s/1kV9inyv,,,,,,,,
,,,,,,,,,
Learning Vue.js 2,http://pan.baidu.com/s/1cmzCh4,,,,,,,,
,,,,,,,,,
Creating Web Animations,https://pan.baidu.com/s/1gflGuXH,,,,,,,,
,,,,,,,,,
Fundamentals of Deep Learning,http://pan.baidu.com/s/1hs01cry,,,,,,,,
,,,,,,,,,
"MEAN Web Development, 2nd Edition",http://pan.baidu.com/s/1dFcPZcH,,,,,,,,
,,,,,,,,,
"PostgreSQL High Availability Cookbook, 2nd Edition",http://pan.baidu.com/s/1mhCnfDm,,,,,,,,
,,,,,,,,,
"Learn Windows PowerShell in a Month of Lunches, 3rd Edition",http://pan.baidu.com/s/1nuZlyEP,,,,,,,,
,,,,,,,,,
Learning Linux Binary Analysis,http://pan.baidu.com/s/1o7IUIBS,,,,,,,,
,,,,,,,,,
"Android Cookbook, 2nd Edition",http://pan.baidu.com/s/1kVFnrSV,,,,,,,,
,,,,,,,,,
Electronics Cookbook,http://pan.baidu.com/s/1slFbbBn,,,,,,,,
,,,,,,,,,
RxSwift: Reactive Programming with Swift,http://pan.baidu.com/s/1i4YGL9N,,,,,,,,
,,,,,,,,,
Think Like a Data Scientist,http://pan.baidu.com/s/1o7MspaM,,,,,,,,
,,,,,,,,,
Serverless Architectures on AWS,http://pan.baidu.com/s/1qXH42ug,,,,,,,,
,,,,,,,,,
Think Perl 6,http://pan.baidu.com/s/1qY4Tesk,,,,,,,,
,,,,,,,,,
iOS Application Development with OpenCV 3,http://pan.baidu.com/s/1hrFIGtu,,,,,,,,
,,,,,,,,,
"Programming in Lua, 4th Edition",http://pan.baidu.com/s/1sl0hx05,https://www.lua.org/,,,,,,,
,,,,,,,,,
Kotlin for Android Developers,http://pan.baidu.com/s/1o8RXEGi,,,,,,,,
,,,,,,,,,
Core Data: Updated for Swift 3,http://pan.baidu.com/s/1i5849m9,,,,,,,,
,,,,,,,,,
Programming Kotlin,http://pan.baidu.com/s/1slCY7jJ,,,,,,,,
,,,,,,,,,
Advanced Swift: Updated for Swift 3,http://pan.baidu.com/s/1mhZS78G,,,,,,,,
,,,,,,,,,
Masterminds of Programming,http://pan.baidu.com/s/1i5aE65f,,,,,,,,
,,,,,,,,,
iOS 10 by Tutorials,http://pan.baidu.com/s/1skMplCx,,,,,,,,
,,,,,,,,,
NGINX High Performance,http://pan.baidu.com/s/1miwS9vy,,,,,,,,
,,,,,,,,,
Real World Instrumentation with Python,http://pan.baidu.com/s/1qYhRDi0,,,,,,,,
,,,,,,,,,
"Swift Apprentice, 2nd Edition",http://pan.baidu.com/s/1dENUPAp,,,,,,,,
,,,,,,,,,
"Spring MVC: Beginner��s Guide, 2nd Edition",http://pan.baidu.com/s/1dFIL6BB,,,,,,,,
,,,,,,,,,
"Python in a Nutshell, 3rd Edition",https://pan.baidu.com/s/1gfKVWMv,,,,,,,,
,,,,,,,,,
Fullstack React,https://pan.baidu.com/s/1rabXGug,,,,,,,,
,,,,,,,,,
Type-Driven Development with Idris,http://pan.baidu.com/s/1sljkWsH,,,,,,,,
,,,,,,,,,
"Learning Swift, 2nd Edition",http://pan.baidu.com/s/1kURfDWz,,,,,,,,
,,,,,,,,,
PostgreSQL High Performance Cookbook,http://pan.baidu.com/s/1o7SvPgQ,,,,,,,,
,,,,,,,,,
The Car Hacker��s Handbook,http://pan.baidu.com/s/1boQFA4B,,,,,,,,
,,,,,,,,,
"ng-book: The Complete Book on Angular 5, r65",https://pan.baidu.com/s/1sm30GAp,,,,,,,,
,,,,,,,,,
"ng-book 2: The Complete Book on Angular 2, r53",http://pan.baidu.com/s/1pLIzEzT,,,,,,,,
,,,,,,,,,
Servers for Hackers,http://pan.baidu.com/s/1qXZcsH2,,,,,,,,
,,,,,,,,,
Arduino: A Technical Reference,http://pan.baidu.com/s/1eSgipKQ,,,,,,,,
,,,,,,,,,
"Lean UX, 2nd Edition",http://pan.baidu.com/s/1bpMRNsj,,,,,,,,
,,,,,,,,,
The Book of R,http://pan.baidu.com/s/1c1JRqFY,,,,,,,,
,,,,,,,,,
Designing Data-Intensive Applications,https://pan.baidu.com/s/1nuFdH2p,,,,,,,,
,,,,,,,,,
Reactive Design Patterns,http://pan.baidu.com/s/1kUOwxq3,,,,,,,,
,,,,,,,,,
"Programmer��s Guide to Drupal, 2nd Edition",http://pan.baidu.com/s/1hs0wxCg,,,,,,,,
,,,,,,,,,
Learning TypeScript,http://pan.baidu.com/s/1jIiHjng,,,,,,,,
,,,,,,,,,
Production-Ready Microservices,https://pan.baidu.com/s/1slUJW9v,,,,,,,,
,,,,,,,,,
Data Analytics with Hadoop,https://pan.baidu.com/s/1qyPW2unxKpIcxgjwcWeVuw,,,,,,,,
,,,,,,,,,
"Learning Node, 2nd Edition",https://pan.baidu.com/s/1slI4uk9,,,,,,,,
,,,,,,,,,
Programming Beyond Practices,https://pan.baidu.com/s/1nwHe54l,,,,,,,,
,,,,,,,,,
Effective DevOps,https://pan.baidu.com/s/1jI5pDEe,,,,,,,,
,,,,,,,,,
Building Tools with GitHub,http://pan.baidu.com/s/1i5zDXrR,,,,,,,,
,,,,,,,,,
IPv6 Address Planning,http://pan.baidu.com/s/1pLFGKR5,,,,,,,,
,,,,,,,,,
"SVG Essentials, 2nd Edition",http://pan.baidu.com/s/1slbGX57,,,,,,,,
,,,,,,,,,
"WCF Multi-layer Services Development with Entity Framework, 4th Edition",http://pan.baidu.com/s/1qYrseNa,,,,,,,,
,,,,,,,,,
I Heart Logs,http://pan.baidu.com/s/1pLNOnaV,,,,,,,,
,,,,,,,,,
Web Content Management,http://pan.baidu.com/s/1eSMTRVk,,,,,,,,
,,,,,,,,,
Getting Started with Impala,http://pan.baidu.com/s/1eSLyMEe,,,,,,,,
,,,,,,,,,
"PHP for the Web: Visual QuickStart Guide, 5th Edition",http://pan.baidu.com/s/1nvjq6gx,,,,,,,,
,,,,,,,,,
PHP 7 Programming Blueprints,http://pan.baidu.com/s/1pLLgi6n,,,,,,,,
,,,,,,,,,
React: Up & Running,http://pan.baidu.com/s/1eRGyBOQ,,,,,,,,
,,,,,,,,,
PHP 7 Programming Cookbook,http://pan.baidu.com/s/1gftCjh5,,,,,,,,
,,,,,,,,,
Learning PHP 7 High Performance,http://pan.baidu.com/s/1pL0hz2V,,,,,,,,
,,,,,,,,,
How Software Works,http://pan.baidu.com/s/1eSIbxxK,,,,,,,,
,,,,,,,,,
PHP 7: Real World Application Development,https://pan.baidu.com/s/1DEJsqo52za8tuEpzNVlyPw,https://www.packtpub.com/application-development/php-7-programming-cookbook,https://www.packtpub.com/application-development/learning-php-7-high-performance,https://www.packtpub.com/application-development/modular-programming-php-7,,,,,
,,,,,,,,,
Functional C#,http://pan.baidu.com/s/1pLz0sun,,,,,,,,
,,,,,,,,,
Black Hat Python,http://pan.baidu.com/s/1eR4mEQm,,,,,,,,
,,,,,,,,,
Laravel: Up and Running,http://pan.baidu.com/s/1eRJLEls,,,,,,,,
,,,,,,,,,
Learning OpenCV 3 Application Development,http://pan.baidu.com/s/1kUPG64f,,,,,,,,
,,,,,,,,,
Practical Machine Learning with H2O,http://pan.baidu.com/s/1i5kd5AX,,,,,,,,
,,,,,,,,,
"Microsoft System Center Endpoint Protection Cookbook, 2nd Edition",http://pan.baidu.com/s/1miNmVaw,,,,,,,,
,,,,,,,,,
Mastering Cross-Platform Development with Xamarin,http://pan.baidu.com/s/1c1K5qNI,,,,,,,,
,,,,,,,,,
Going IT Alone: The Handbook for Freelance and Contract Software Developers,http://pan.baidu.com/s/1dENlbQp,,,,,,,,
,,,,,,,,,
Learning Web Development with React and Bootstrap,http://pan.baidu.com/s/1hrLcXd6,,,,,,,,
,,,,,,,,,
Principles of Data Science,http://pan.baidu.com/s/1bSGKd4,,,,,,,,
,,,,,,,,,
Native Docker Clustering with Swarm,http://pan.baidu.com/s/1dETW0Qd,,,,,,,,
,,,,,,,,,
"SELinux System Administration, 2nd Edition",http://pan.baidu.com/s/1dEZwlEh,,,,,,,,
,,,,,,,,,
Practical Business Intelligence,http://pan.baidu.com/s/1hsQIP96,,,,,,,,
,,,,,,,,,
Learning Aurelia,http://pan.baidu.com/s/1kVDL5fp,,,,,,,,
,,,,,,,,,
"Microsoft Dynamics NAV 2016 Financial Management, 2nd Edition",http://pan.baidu.com/s/1gfOcZ8v,,,,,,,,
,,,,,,,,,
Fast Data Processing Systems with SMACK Stack,http://pan.baidu.com/s/1skKKCHZ,,,,,,,,
,,,,,,,,,
Mastering RethinkDB,http://pan.baidu.com/s/1miO8Lra,,,,,,,,
,,,,,,,,,
Apache Spark for Data Science Cookbook,http://pan.baidu.com/s/1c1BbHz6,,,,,,,,
,,,,,,,,,
Scientific Computing with Python 3,http://pan.baidu.com/s/1jIJThB4,,,,,,,,
,,,,,,,,,
"Effective Robotics Programming with ROS, 3rd Edition",http://pan.baidu.com/s/1nu7v5gd,,,,,,,,
,,,,,,,,,
iOS 10 Programming for Beginners,http://pan.baidu.com/s/1gf1Iwr5,,,,,,,,
,,,,,,,,,
Drupal 8: Enterprise Web Development,http://pan.baidu.com/s/1bo0otun,https://www.packtpub.com/web-development/learning-drupal-8,https://www.packtpub.com/web-development/drupal-8-development-cookbook,https://www.packtpub.com/web-development/drupal-8-theming-twig,,,,,
,,,,,,,,,
Mastering Text Mining with R,http://pan.baidu.com/s/1qYDBqSs,,,,,,,,
,,,,,,,,,
"Go Programming Blueprints, 2nd Edition",http://pan.baidu.com/s/1nv4TUel,,,,,,,,
,,,,,,,,,
Building Recommendation Engines,http://pan.baidu.com/s/1mig94oS,,,,,,,,
,,,,,,,,,
Tableau 10.0 Best Practices,http://pan.baidu.com/s/1pKAFlSR,,,,,,,,
,,,,,,,,,
"OpenStack Administration with Ansible 2, 2nd Edition",http://pan.baidu.com/s/1kUZjQcR,,,,,,,,
,,,,,,,,,
Mastering Qt 5,http://pan.baidu.com/s/1o86nNj8,,,,,,,,
,,,,,,,,,
"Salesforce CRM �C The Definitive Admin Handbook, 4th Edition",http://pan.baidu.com/s/1b8xWB0,,,,,,,,
,,,,,,,,,
F# 4.0 Design Patterns,http://pan.baidu.com/s/1c1G1vLA,,,,,,,,
,,,,,,,,,
"iPhone: The Missing Manual, 10th Edition",http://pan.baidu.com/s/1geZsdBP,,,,,,,,
,,,,,,,,,
Mastering Python Data Analysis,http://pan.baidu.com/s/1nuJ6JlZ,,,,,,,,
,,,,,,,,,
Cloud Native Go,http://pan.baidu.com/s/1o86THvO,,,,,,,,
,,,,,,,,,
Mastering Django: Core,http://pan.baidu.com/s/1c7rogY,,,,,,,,
,,,,,,,,,
GNU Emacs Lisp Reference Manual,http://pan.baidu.com/s/1bE26gI,,,,,,,,
,,,,,,,,,
"Terraform: Up and Running, Early Release",http://pan.baidu.com/s/1dFLyoHN,,,,,,,,
,,,,,,,,,
"Working with Static Sites, Early Release",http://pan.baidu.com/s/1cahnhc,,,,,,,,
,,,,,,,,,
Mastering React Native,http://pan.baidu.com/s/1hs0toFi,,,,,,,,
,,,,,,,,,
"Introducing Erlang, 2nd Edition, Early Release",http://pan.baidu.com/s/1bp3lxQv,,,,,,,,
,,,,,,,,,
Surviving The App Store,http://pan.baidu.com/s/1c2vbpM4,,,,,,,,
,,,,,,,,,
"iOS Programming: The Big Nerd Ranch Guide, 6th Edition",https://pan.baidu.com/s/1bpNMIhp,,,,,,,,
,,,,,,,,,
Web Performance in Action,http://pan.baidu.com/s/1o7UYVaU,,,,,,,,
,,,,,,,,,
Mastering Swift 3 �C Linux,http://pan.baidu.com/s/1hsn17fe,,,,,,,,
,,,,,,,,,
Learn Linux in a Month of Lunches,http://pan.baidu.com/s/1i4APIC1,,,,,,,,
,,,,,,,,,
R for Data Science,http://pan.baidu.com/s/1mibNvr6,,,,,,,,
,,,,,,,,,
"Network Security Assessment, 3rd Edition",http://pan.baidu.com/s/1dFp93K9,,,,,,,,
,,,,,,,,,
"Responsive Web Design with HTML5 and CSS3, 2nd Edition",http://pan.baidu.com/s/1bo4pJJp,,,,,,,,
,,,,,,,,,
Designing Voice User Interfaces,http://pan.baidu.com/s/1hsjxbt6,,,,,,,,
,,,,,,,,,
"Programming in Scala, 3rd Edition",http://pan.baidu.com/s/1dFvE0MH,,,,,,,,
,,,,,,,,,
macOS Sierra: The Missing Manual,http://pan.baidu.com/s/1miRoaN2,,,,,,,,
,,,,,,,,,
Building Software Teams,http://pan.baidu.com/s/1c1FIVss,,,,,,,,
,,,,,,,,,
Learning OpenCV 3,http://pan.baidu.com/s/1qXEEmMo,,,,,,,,
,,,,,,,,,
iOS 10 Swift Programming Cookbook,http://pan.baidu.com/s/1dEPkbNr,,,,,,,,
,,,,,,,,,
The iOS Apprentice: 5th Edition,http://pan.baidu.com/s/1kUXLeJl,,,,,,,,
,,,,,,,,,
High Performance Mobile Web,http://pan.baidu.com/s/1dFigshV,,,,,,,,
,,,,,,,,,
Reactive Programming with RxJS,http://pan.baidu.com/s/1kVNR4FH,,,,,,,,
,,,,,,,,,
Practical DevOps,https://pan.baidu.com/s/1jHUcamM,,,,,,,,
,,,,,,,,,
"Wicked Cool Shell Scripts, 2nd Edition",http://pan.baidu.com/s/1qXWUgaS,,,,,,,,
,,,,,,,,,
Front-End Web Development: The Big Nerd Ranch Guide,http://pan.baidu.com/s/1hsiGjnI,,,,,,,,
,,,,,,,,,
"Head First Python, 2nd Edition",http://pan.baidu.com/s/1slGnvn3,,,,,,,,
,,,,,,,,,
Programming iOS 10,http://pan.baidu.com/s/1hr2H5Tq,,,,,,,,
,,,,,,,,,
Designing for Sustainability,http://pan.baidu.com/s/1cIPiGm,,,,,,,,
,,,,,,,,,
"Designing Data-Intensive Applications, 6th Early Release",http://pan.baidu.com/s/1miLMMX6,,,,,,,,
,,,,,,,,,
Effective Debugging,http://pan.baidu.com/s/1o7KfMCM,,,,,,,,
,,,,,,,,,
Org Design for Design Orgs,https://pan.baidu.com/s/1c1YUUre,,,,,,,,
,,,,,,,,,
Gradle Recipes for Android,http://pan.baidu.com/s/1pKMWExH,,,,,,,,
,,,,,,,,,
